time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/entropy_loss,train/policy_loss,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
253,65,1338066,13,-3.238938093185425,-0.008004622533917427,1046,-7.80100154876709,0.00011452202362617694,0.0005425880663096905,,
253,70,1339344,14,-3.233314275741577,0.006089075934141874,1047,-6.214057445526123,0.00011434470242505476,0.0005373453022912145,,
253,75,1340622,15,-3.2409112453460693,-0.0028238222002983093,1048,-4.180423736572266,0.00011416738122393253,0.0006521223112940788,,
253,80,1341900,16,-3.233901262283325,-0.004353897646069527,1049,-6.576336860656738,0.00011399006002281034,0.0005519452388398349,,
253,85,1343178,17,-3.234553098678589,0.003549471264705062,1050,-10.260576248168945,0.00011381273882168814,0.0005377846537157893,,
253,90,1344456,18,-3.2263379096984863,-0.006088131573051214,1051,-8.580678939819336,0.00011363541762056593,0.0006315703503787518,,
253,95,1345734,19,-3.2335596084594727,-0.0007858097087591887,1052,-8.014811515808105,0.00011345809641944373,0.0005683986819349229,,
253,100,1347012,20,-3.239694833755493,0.0012130886316299438,1053,-4.921261787414551,0.00011328077521832152,0.0007817044388502836,,
253,105,1348290,21,-3.2458643913269043,0.005134698934853077,1054,-0.08767151832580566,0.00011310345401719933,0.004516199231147766,,
253,110,1349568,22,-3.2443735599517822,-0.010528611950576305,1055,-0.3096088171005249,0.00011292613281607713,0.001195430406369269,,
253,115,1350846,23,-3.2357962131500244,-0.009980155155062675,1056,-1.8210270404815674,0.00011274881161495492,0.000636857352219522,,
253,120,1352124,24,-3.2337377071380615,0.0170124564319849,1057,-2.071146011352539,0.00011257149041383273,0.0008227746584452689,,
253,125,1353402,25,-3.2321834564208984,0.014448106288909912,1058,-2.054605722427368,0.00011239416921271053,0.0006116061704233289,,
253,131,1354680,26,-3.2341043949127197,0.009497206658124924,1059,-6.181776523590088,0.00011221684801158832,0.0007862536003813148,,
253,135,1355958,27,-3.237642288208008,0.0019226014846935868,1060,-4.94993257522583,0.00011203952681046612,0.0006236743647605181,,
253,140,1357236,28,-3.245894193649292,0.026407776400446892,1061,-10.53750991821289,0.0001118622056093439,0.000592631462495774,,
253,146,1358514,29,-3.2535061836242676,0.008353746496140957,1062,-9.28921890258789,0.00011168488440822172,0.0005580359138548374,,
253,151,1359792,30,-3.2482662200927734,-0.0061615584418177605,1063,-4.226044178009033,0.00011150756320709952,0.000568331393878907,,
253,156,1361070,31,-3.2500436305999756,-0.0027435016818344593,1064,-5.553511142730713,0.0001113302420059773,0.000659314391668886,,
253,161,1362348,32,-3.2452118396759033,0.0021263952367007732,1065,-3.8495845794677734,0.0001111529208048551,0.0007017180905677378,,
253,166,1363626,33,-3.246065378189087,0.010318922810256481,1066,-0.05395650863647461,0.00011097559960373292,0.008072072640061378,,
253,171,1364904,34,-3.248657464981079,0.023119531571865082,1067,-0.6903058290481567,0.0001107982784026107,0.0020112451165914536,,
253,176,1366182,35,-3.2527310848236084,-0.013271993957459927,1068,-2.5890471935272217,0.0001106209572014885,0.0009401420247741044,,
253,181,1367460,36,-3.257089138031006,0.00020999116532038897,1069,-4.402967929840088,0.00011044363600036632,0.0006844126619398594,,
253,186,1368738,37,-3.251708984375,-0.012898903340101242,1070,-10.969428062438965,0.00011026631479924409,0.0006714820628985763,,
253,191,1370016,38,-3.254277467727661,-0.004962700419127941,1071,-11.709991455078125,0.0001100889935981219,0.000635245000012219,,
253,196,1371294,39,-3.2455251216888428,0.008869451470673084,1072,-6.7901716232299805,0.00010991167239699969,0.0008662784239277244,,
253,201,1372572,40,-3.2544708251953125,-0.0010991342132911086,1073,-8.578468322753906,0.00010973435119587749,0.0006753210909664631,,
253,206,1373850,41,-3.255119562149048,-0.006169522181153297,1074,-3.076094150543213,0.0001095570299947553,0.0009053320391103625,,
253,211,1375128,42,-3.2531168460845947,0.0010159899247810245,1075,-8.527570724487305,0.00010937970879363308,0.000761538976803422,,
253,216,1376406,43,-3.251718521118164,0.0016231447225436568,1076,-0.13394761085510254,0.00010920238759251089,0.004098808858543634,,
253,222,1377684,44,-3.2508230209350586,-0.011281674727797508,1077,-1.0889859199523926,0.00010902506639138869,0.0009474862599745393,,
253,227,1378962,45,-3.253953695297241,0.013299120590090752,1078,-2.673795700073242,0.00010884774519026648,0.000834799138829112,,
253,231,1380240,46,-3.2606687545776367,-0.002840918255969882,1079,-3.445427417755127,0.00010867042398914429,0.0007438845932483673,,
253,237,1381518,47,-3.2494165897369385,0.009794572368264198,1080,-0.02944326400756836,0.00010849310278802208,0.0069212098605930805,,
253,242,1382796,48,-3.2564404010772705,0.00639380281791091,1081,-1.2043335437774658,0.00010831578158689988,0.0017248856602236629,,
253,247,1384074,49,-3.263400077819824,0.009596990421414375,1082,-1.9055678844451904,0.00010813846038577768,0.0009063759353011847,,
253,252,1385352,50,-3.2680633068084717,0.0015948627842590213,1083,-5.159320831298828,0.00010796113918465546,0.0007648948230780661,,
253,257,1386630,51,-3.2703170776367188,-0.008194333873689175,1084,-0.1453869342803955,0.00010778381798353328,0.0028664900455623865,,
253,262,1387908,52,-3.261634349822998,-0.006688705179840326,1085,-0.3502504825592041,0.00010760649678241108,0.0008757328032515943,,
253,267,1389186,53,-3.2635817527770996,-0.0009266535635106266,1086,-2.3477840423583984,0.00010742917558128887,0.0005469339084811509,,
253,272,1390464,54,-3.2596371173858643,0.004293701611459255,1087,-6.364360809326172,0.00010725185438016667,0.0006883788155391812,,
253,277,1391742,55,-3.2587287425994873,0.016070423647761345,1088,-0.07530725002288818,0.00010707453317904448,0.008203571662306786,,
253,282,1393020,56,-3.2607474327087402,0.003961273469030857,1089,-0.6893916130065918,0.00010689721197792227,0.0015715329209342599,,
253,287,1394298,57,-3.259326219558716,-0.005809586960822344,1090,-1.7281131744384766,0.00010671989077680007,0.0008089070324786007,,
253,292,1395576,58,-3.2654550075531006,-0.0007611208711750805,1091,-4.350008487701416,0.00010654256957567785,0.0009401855641044676,,
253,297,1396854,59,-3.2568488121032715,-0.015116129070520401,1092,-6.930676460266113,0.00010636524837455565,0.00066531723132357,,
253,302,1398132,60,-3.25893497467041,-0.001709056319668889,1093,-6.292026519775391,0.00010618792717343347,0.0006156744202598929,,
253,307,1399410,61,-3.2599050998687744,0.009455851279199123,1094,-6.101787090301514,0.00010601060597231125,0.0006721392855979502,,
253,312,1400688,62,-3.265399217605591,0.0036912360228598118,1095,-5.689651966094971,0.00010583328477118905,0.0007417771266773343,,
253,317,1401966,63,-3.2637054920196533,0.0007345172925852239,1096,-5.766176700592041,0.00010565596357006687,0.0007263486040756106,,
253,322,1403244,64,-3.262545585632324,-0.008768532425165176,1097,-6.630615234375,0.00010547864236894465,0.0006309165619313717,,
253,327,1404522,65,-3.256983757019043,0.0005506506422534585,1098,-5.007043838500977,0.00010530132116782245,0.0007057756301946938,,
253,332,1405800,66,-3.2558093070983887,-0.0007630469044670463,1099,-7.222770690917969,0.00010512399996670025,0.0005676568252965808,,
253,337,1407078,67,-3.2602975368499756,-0.0029407197143882513,1100,-4.240728855133057,0.00010494667876557804,0.0007281555444933474,,
253,343,1408356,68,-3.258368492126465,-4.019461266580038e-05,1101,-2.4301061630249023,0.00010476935756445585,0.0010458617471158504,,
253,348,1409634,69,-3.2584917545318604,0.0022465314250439405,1102,-5.698721408843994,0.00010459203636333363,0.0008252834668383002,,
253,353,1410912,70,-3.2622129917144775,0.004746640101075172,1103,-6.4388532638549805,0.00010441471516221144,0.0006715311319567263,,
253,358,1412190,71,-3.269411325454712,0.00247777858749032,1104,-4.184730052947998,0.00010423739396108924,0.0006752476911060512,,
253,363,1413468,72,-3.2660200595855713,0.016630833968520164,1105,-14.773959159851074,0.00010406007275996703,0.0006326978909783065,,
253,367,1414746,73,-3.269440174102783,-0.0014250102685764432,1106,-7.569196701049805,0.00010388275155884484,0.000657510943710804,,
253,372,1416024,74,-3.273308038711548,0.00859113410115242,1107,-9.296001434326172,0.00010370543035772264,0.000857867649756372,,
253,377,1417302,75,-3.2688889503479004,-0.00037635062471963465,1108,-6.217548370361328,0.00010352810915660043,0.0005698229069821537,,
254,382,1418580,76,-3.266522169113159,-0.008220397867262363,1109,-0.08030319213867188,0.00010335078795547823,0.007943571545183659,,
254,386,1419858,77,-3.271414041519165,-0.0034497519955039024,1110,-0.9854371547698975,0.00010317346675435601,0.0019163070246577263,,
254,391,1421136,78,-3.2646288871765137,0.0046621630899608135,1111,-5.940582752227783,0.00010299614555323383,0.0006917002610862255,,
255,395,1422414,79,-3.262618064880371,-0.0023011474404484034,1112,-7.633356094360352,0.00010281882435211163,0.0006970582180656493,,
255,400,1423692,80,-3.262834072113037,0.003409849712625146,1113,-5.729480743408203,0.00010264150315098941,0.0006332737975753844,,
255,405,1424970,81,-3.2671589851379395,-0.006144948769360781,1114,-7.983343124389648,0.00010246418194986723,0.0006522851763293147,,
255,409,1426248,82,-3.266465187072754,-0.008324725553393364,1115,-5.674213886260986,0.00010228686074874503,0.0005934830405749381,,
256,414,1427526,83,-3.264509439468384,-0.007926641963422298,1116,-6.266723155975342,0.00010210953954762281,0.0005569024942815304,,
256,418,1428804,84,-3.255794048309326,-0.003451154800131917,1117,-12.185175895690918,0.00010193221834650061,0.0006144681246951222,,
256,423,1430082,85,-3.257075548171997,0.0007159168599173427,1118,-10.189358711242676,0.00010175489714537843,0.0005518951802514493,,
256,427,1431360,86,-3.253525972366333,0.00641666678711772,1119,-7.552329063415527,0.00010157757594425622,0.0005352417938411236,,
257,432,1432638,87,-3.2496178150177,-0.0027204477228224277,1120,-7.073708534240723,0.00010140025474313402,0.0006258664070628583,,
257,437,1433916,88,-3.2540805339813232,0.012807036750018597,1121,-8.82931137084961,0.0001012229335420118,0.0004984448896721005,,
257,441,1435194,89,-3.260810136795044,-0.003188418224453926,1122,-8.387465476989746,0.0001010456123408896,0.0006463861791417003,,
257,446,1436472,90,-3.2599730491638184,5.245357897365466e-05,1123,-10.350923538208008,0.00010086829113976742,0.0007354155532084405,,
258,450,1437750,91,-3.2629618644714355,-0.012361392378807068,1124,-1.6928112506866455,0.0001006909699386452,0.0009465767070651054,,
258,455,1439028,92,-3.256505012512207,0.014079160988330841,1125,-6.620652675628662,0.000100513648737523,0.0006236948538571596,,
,,1440000,,-3.2647736072540283,0.007705454248934984,1126,-14.440136909484863,0.0001003363275364008,0.0006860847352072597,0.0,1000.0
,,1440000,,,,,,,,0.0,1000.0
221,537,1440306,93,,,,,,,,
221,541,1441584,94,-3.259366035461426,0.006988919340074062,1127,-11.306146621704102,0.00010015900633527859,0.0006667965208180249,,
283,4,1442862,1,-3.2571048736572266,-0.006524484604597092,1128,-3.5964431762695312,9.99816851341564e-05,0.0005686956574209034,,
275,9,1444140,2,-3.2512402534484863,0.002856405219063163,1129,-6.315476417541504,0.00011520532997264317,0.0008104053558781743,,
276,13,1445418,3,-3.261836290359497,0.0014531996566802263,1130,-8.999068260192871,0.00011504165001690591,0.0007285034516826272,,
277,18,1446696,4,-3.258937358856201,-0.0031529173720628023,1131,-0.10814368724822998,0.00011487797006116867,0.008234390057623386,,
276,23,1447974,5,-3.2532360553741455,-0.013169469311833382,1132,-1.1823954582214355,0.00011471429010543142,0.001282258192077279,,
276,27,1449252,6,-3.2470011711120605,-0.0030352678149938583,1133,-0.15657258033752441,0.00011455061014969416,0.009727193042635918,,
277,32,1450530,7,-3.2481164932250977,-0.014867755584418774,1134,-0.14002537727355957,0.00011438693019395692,0.00801369920372963,,
276,36,1451808,8,-3.2482738494873047,0.0035476996563374996,1135,0.01839810609817505,0.00011422325023821967,0.001513368566520512,,
277,41,1453086,9,-3.2489898204803467,0.0007631424232386053,1136,-3.3031411170959473,0.0001140595702824824,0.0008328543044626713,,
277,46,1454364,10,-3.2540199756622314,-0.01423628255724907,1137,-3.217219352722168,0.00011389589032674514,0.0008481054101139307,,
277,50,1455642,11,-3.242440700531006,-0.004680762067437172,1138,-1.999403715133667,0.0001137322103710079,0.0007600144017487764,,
277,55,1456920,12,-3.2429394721984863,0.0017966000596061349,1139,-0.0024040937423706055,0.00011356853041527065,0.007622696924954653,,
277,59,1458198,13,-3.2459402084350586,-0.00811061356216669,1140,-0.3518071174621582,0.00011340485045953339,0.0015037861885502934,,
277,64,1459476,14,-3.2451674938201904,0.0028118258342146873,1141,-2.198408603668213,0.00011324117050379615,0.0009421270224265754,,
276,69,1460754,15,-3.2473816871643066,0.01325510535389185,1142,-0.5208570957183838,0.0001130774905480589,0.0018181209452450275,,
276,73,1462032,16,-3.2390735149383545,0.0009887110209092498,1143,-2.1246633529663086,0.00011291381059232164,0.0007692021899856627,,
277,78,1463310,17,-3.241518497467041,0.0007275923271663487,1144,-1.4426779747009277,0.0001127501306365844,0.0006482641911134124,,
276,83,1464588,18,-3.2340168952941895,-0.012284388765692711,1145,-4.081818580627441,0.00011258645068084714,0.0006350311450660229,,
276,87,1465866,19,-3.24347186088562,-0.00811684038490057,1146,-5.24086856842041,0.00011242277072510989,0.000709278101567179,,
277,92,1467144,20,-3.239924907684326,0.0009576621232554317,1147,-7.6383819580078125,0.00011225909076937265,0.0006006133044138551,,
276,97,1468422,21,-3.2488629817962646,0.003719234373420477,1148,-8.141547203063965,0.00011209541081363539,0.000703559082467109,,
276,101,1469700,22,-3.2460176944732666,0.01602291874587536,1149,-10.606498718261719,0.00011193173085789814,0.0006467413040809333,,
276,106,1470978,23,-3.246652364730835,-0.0016060039633885026,1150,-5.301633834838867,0.0001117680509021609,0.0005489097093231976,,
277,110,1472256,24,-3.2444608211517334,-0.0021124468185007572,1151,-9.232680320739746,0.00011160437094642364,0.0005893559427931905,,
276,115,1473534,25,-3.2385823726654053,-0.015172268263995647,1152,-9.419211387634277,0.00011144069099068639,0.0005942241987213492,,
275,120,1474812,26,-3.2448465824127197,-0.0017386244144290686,1153,-6.227283477783203,0.00011127701103494914,0.0005345572717487812,,
276,125,1476090,27,-3.245476245880127,0.008794333785772324,1154,-5.225134372711182,0.00011111333107921189,0.000715778092853725,,
275,130,1477368,28,-3.254683017730713,0.00447119539603591,1155,-6.647529125213623,0.00011094965112347463,0.0007245715241879225,,
273,135,1478646,29,-3.241701364517212,-0.022925475612282753,1156,-6.973223686218262,0.00011078597116773739,0.0006064773187972605,,
273,140,1479924,30,-3.238816022872925,0.007414317689836025,1157,-12.039146423339844,0.00011062229121200011,0.0006424144376069307,,
272,145,1481202,31,-3.2540361881256104,-0.004670622292906046,1158,-6.140316486358643,0.00011045861125626287,0.0006407694891095161,,
271,150,1482480,32,-3.250622272491455,0.01002749614417553,1159,-7.2813005447387695,0.00011029493130052561,0.0006313539925031364,,
270,155,1483758,33,-3.243467092514038,0.007887193001806736,1160,-8.638283729553223,0.00011013125134478837,0.000614904856774956,,
269,161,1485036,34,-3.2488484382629395,0.020893944427371025,1161,-8.577935218811035,0.00010996757138905112,0.0005783902015537024,,
269,166,1486314,35,-3.2511889934539795,-0.0037238309159874916,1162,-5.2081780433654785,0.00010980389143331386,0.0005823519895784557,,
268,171,1487592,36,-3.2575082778930664,0.0032694314140826464,1163,-2.9829118251800537,0.00010964021147757662,0.0006335639045573771,,
268,175,1488870,37,-3.2482516765594482,-0.009126289747655392,1164,-4.100228786468506,0.00010947653152183937,0.0007496133912354708,,
268,180,1490148,38,-3.244678497314453,-0.0073617505840957165,1165,-9.048297882080078,0.00010931285156610211,0.000530608172994107,,
268,185,1491426,39,-3.241569757461548,0.007700522895902395,1166,-3.8841657638549805,0.00010914917161036487,0.0005361021030694246,,
268,190,1492704,40,-3.2412238121032715,-0.0016404198249801993,1167,-4.701389789581299,0.00010898549165462761,0.0005907114245928824,,
268,195,1493982,41,-3.245034694671631,-0.004091573413461447,1168,-6.104068756103516,0.00010882181169889036,0.0005836319760419428,,
268,199,1495260,42,-3.2451579570770264,0.011912638321518898,1169,-6.801758289337158,0.00010865813174315312,0.0006368337199091911,,
268,204,1496538,43,-3.2541987895965576,0.005103002302348614,1170,-5.351953029632568,0.00010849445178741586,0.0006430784706026316,,
268,209,1497816,44,-3.249021530151367,0.010034331120550632,1171,-11.131635665893555,0.00010833077183167861,0.0005697470041923225,,
268,213,1499094,45,-3.2527129650115967,0.006638449151068926,1172,-7.063566207885742,0.00010816709187594137,0.0005954971420578659,,
268,218,1500372,46,-3.25475811958313,0.0021294427569955587,1173,-7.821688652038574,0.00010800341192020411,0.0006783180870115757,,
268,223,1501650,47,-3.2540957927703857,0.005631239153444767,1174,-8.697213172912598,0.00010783973196446686,0.0006036267732270062,,
268,228,1502928,48,-3.260136604309082,-0.0033534711692482233,1175,-3.808755874633789,0.00010767605200872962,0.000659212120808661,,
268,233,1504206,49,-3.255496025085449,-0.009822702035307884,1176,-6.141133785247803,0.00010751237205299236,0.0007246900349855423,,
268,237,1505484,50,-3.2549805641174316,-0.008261147886514664,1177,-5.964133262634277,0.0001073486920972551,0.0005841571255587041,,
268,242,1506762,51,-3.2443480491638184,0.006468741688877344,1178,-6.623425006866455,0.00010718501214151784,0.0006009899661876261,,
268,247,1508040,52,-3.2384917736053467,-0.012128357775509357,1179,-13.57015609741211,0.00010702133218578058,0.000676759344059974,,
268,252,1509318,53,-3.2405266761779785,0.014183823019266129,1180,-0.10590791702270508,0.00010685765223004334,0.006278397049754858,,
268,256,1510596,54,-3.2541415691375732,0.0030065246392041445,1181,-0.3134469985961914,0.00010669397227430609,0.0012994162971153855,,
268,261,1511874,55,-3.2545783519744873,-0.005467446055263281,1182,-5.612172603607178,0.00010653029231856883,0.0008263759664259851,,
268,266,1513152,56,-3.2552411556243896,-0.0017938344972208142,1183,-6.25334358215332,0.00010636661236283159,0.0005678794695995748,,
268,270,1514430,57,-3.2501027584075928,0.011214206926524639,1184,-0.6406968832015991,0.00010620293240709433,0.0011951257474720478,,
268,275,1515708,58,-3.256967067718506,0.003536749631166458,1185,-3.4088783264160156,0.00010603925245135708,0.0006536602741107345,,
269,280,1516986,59,-3.248073101043701,-0.001391552621498704,1186,-11.415753364562988,0.00010587557249561984,0.0006167527753859758,,
269,284,1518264,60,-3.256012439727783,0.0001298608840443194,1187,-7.701632499694824,0.00010571189253988258,0.0006463172612711787,,
269,289,1519542,61,-3.2572267055511475,0.004700454883277416,1188,-8.110039710998535,0.00010554821258414533,0.0006348693859763443,,
269,294,1520820,62,-3.251429319381714,-0.0002996805706061423,1189,-7.8587236404418945,0.00010538453262840809,0.0005916263908147812,,
269,298,1522098,63,-3.251642942428589,-0.0065879239700734615,1190,-7.662442207336426,0.00010522085267267083,0.0006053525139577687,,
269,303,1523376,64,-3.2427964210510254,-0.00864353682845831,1191,-13.175209999084473,0.00010505717271693358,0.0005844135885126889,,
269,308,1524654,65,-3.240347385406494,0.014198548160493374,1192,-4.711745262145996,0.00010489349276119634,0.0005482144188135862,,
269,312,1525932,66,-3.24190616607666,-0.0016882468480616808,1193,-5.3685455322265625,0.00010472981280545908,0.0005300110206007957,,
269,317,1527210,67,-3.240917444229126,0.002787439152598381,1194,-10.867415428161621,0.00010456613284972183,0.0006021846202202141,,
270,321,1528488,68,-3.2503583431243896,0.0131073622033,1195,-6.872958183288574,0.00010440245289398458,0.000601653999183327,,
270,326,1529766,69,-3.2605483531951904,-0.002432254608720541,1196,-5.652106285095215,0.00010423877293824733,0.0007180902757681906,,
270,330,1531044,70,-3.2621588706970215,0.0007222739513963461,1197,-17.798208236694336,0.00010407509298251007,0.0005884201382286847,,
270,335,1532322,71,-3.246889114379883,-0.000515816907864064,1198,-11.248320579528809,0.00010391141302677283,0.0006657440681010485,,
270,340,1533600,72,-3.2379472255706787,-0.006891245953738689,1199,-9.138506889343262,0.00010374773307103558,0.0006107339286245406,,
270,344,1534878,73,-3.244849681854248,0.0027063635643571615,1200,-6.326370716094971,0.00010358405311529831,0.0005584148457273841,,
270,349,1536156,74,-3.2491939067840576,0.020035866647958755,1201,-5.298694610595703,0.00010342037315956105,0.0006835517706349492,,
270,354,1537434,75,-3.2542574405670166,0.012898918241262436,1202,-11.318770408630371,0.00010325669320382381,0.0006661537336185575,,
270,358,1538712,76,-3.260175943374634,0.003029783023521304,1203,-7.9246978759765625,0.00010309301324808656,0.0007219579420052469,,
270,363,1539990,77,-3.252934694290161,0.004535654094070196,1204,-10.727864265441895,0.0001029293332923493,0.0006029707146808505,,
270,367,1541268,78,-3.258359670639038,-0.0036137630231678486,1205,-8.89516544342041,0.00010276565333661206,0.0006580518092960119,,
271,372,1542546,79,-3.2520413398742676,0.0032653226517140865,1206,-10.20886516571045,0.0001026019733808748,0.0006445093895308673,,
271,377,1543824,80,-3.2458362579345703,0.004017562605440617,1207,-7.482635498046875,0.00010243829342513755,0.0005382866365835071,,
271,381,1545102,81,-3.2414119243621826,0.0009415004169568419,1208,-6.671849250793457,0.00010227461346940031,0.00048736255848780274,,
271,386,1546380,82,-3.24530291557312,0.01142043899744749,1209,-0.2510937452316284,0.00010211093351366305,0.002254414837807417,,
271,390,1547658,83,-3.256985664367676,-0.004227885976433754,1210,-5.233131408691406,0.0001019472535579258,0.0008123913430608809,,
271,395,1548936,84,-3.254593849182129,-0.0005860963137820363,1211,-9.355412483215332,0.00010178357360218856,0.0006426103063859046,,
271,400,1550214,85,-3.2570371627807617,-0.0019075217423960567,1212,-11.504018783569336,0.0001016198936464513,0.0005818789941258729,,
271,404,1551492,86,-3.2453854084014893,0.0084530645981431,1213,-15.161792755126953,0.00010145621369071405,0.0006388920010067523,,
271,409,1552770,87,-3.252774953842163,0.005170902702957392,1214,-11.104554176330566,0.00010129253373497681,0.0005993884988129139,,
271,414,1554048,88,-3.2485382556915283,0.009883146733045578,1215,-8.775805473327637,0.00010112885377923955,0.0005276533192954957,,
271,418,1555326,89,-3.253473997116089,0.0009184883674606681,1216,-6.008256435394287,0.0001009651738235023,0.00044472041190601885,,
271,423,1556604,90,-3.256180763244629,-0.0018346604192629457,1217,-0.12620317935943604,0.00010080149386776506,0.005133315920829773,,
271,427,1557882,91,-3.2538225650787354,-0.029485812410712242,1218,-0.7813154458999634,0.0001006378139120278,0.0011710877297446132,,
271,432,1559160,92,-3.255774974822998,0.0054278005845844746,1219,-3.74198055267334,0.00010047413395629055,0.0007130956510081887,,
271,437,1560438,93,-3.259807586669922,-0.022784652188420296,1220,-7.456533432006836,0.0001003104540005533,0.0006668907008133829,,
271,441,1561716,94,-3.2601945400238037,0.009786680340766907,1221,-4.901516437530518,0.00010014677404481602,0.0007121185190044343,,
261,4,1562994,1,-3.251121997833252,0.008085271343588829,1222,-11.11471939086914,9.998309408907878e-05,0.0005689946701750159,,
260,9,1564272,2,-3.24711012840271,0.011181925423443317,1223,-6.860256671905518,0.00011411914972563739,0.0007896749884821475,,
267,14,1565550,3,-3.2520222663879395,-0.008791799657046795,1224,-6.565097808837891,0.00011396716211298459,0.0006565309013240039,,
271,18,1566828,4,-3.2440404891967773,-0.009621400386095047,1225,-6.988407611846924,0.00011381517450033181,0.0007263949955813587,,
273,23,1568106,5,-3.244701385498047,0.009401383809745312,1226,-10.490334510803223,0.00011366318688767902,0.0006279727094806731,,
275,27,1569384,6,-3.2387619018554688,-0.0015571427065879107,1227,-0.08536148071289062,0.00011351119927502623,0.007888383232057095,,
276,32,1570662,7,-3.2366464138031006,0.010490846820175648,1228,-0.7036647796630859,0.00011335921166237344,0.001831737463362515,,
277,36,1571940,8,-3.2393639087677,-0.019156564027071,1229,-1.0865747928619385,0.00011320722404972063,0.0009534480050206184,,
277,41,1573218,9,-3.241945266723633,0.00373372295871377,1230,-2.6487832069396973,0.00011305523643706785,0.0006675267941318452,,
278,45,1574496,10,-3.246075391769409,-0.0015854320954531431,1231,-3.1050992012023926,0.00011290324882441508,0.0005720132030546665,,
278,50,1575774,11,-3.2424957752227783,-0.0069311438128352165,1232,-0.1725010871887207,0.00011275126121176227,0.007331640459597111,,
279,54,1577052,12,-3.243896722793579,-0.03025480918586254,1233,-2.262758255004883,0.00011259927359910948,0.0006608925759792328,,
279,59,1578330,13,-3.236262798309326,-0.014122012071311474,1234,-2.6680736541748047,0.00011244728598645669,0.0006921070162206888,,
279,64,1579608,14,-3.2221686840057373,0.016277998685836792,1235,-3.962010383605957,0.0001122952983738039,0.0006985102663747966,,
279,68,1580886,15,-3.2200658321380615,-0.003270280547440052,1236,-5.817936897277832,0.00011214331076115112,0.0006634115125052631,,
279,73,1582164,16,-3.2356295585632324,-0.004437768831849098,1237,-10.62841510772705,0.00011199132314849831,0.0008290057303383946,,
279,77,1583442,17,-3.227979898452759,-0.010151023045182228,1238,-16.25115203857422,0.00011183933553584554,0.0006574666476808488,,
280,82,1584720,18,-3.219547986984253,0.00819402001798153,1239,-4.157565593719482,0.00011168734792319275,0.0005655157729052007,,
280,86,1585998,19,-3.2212777137756348,0.0020296876318752766,1240,-7.7512969970703125,0.00011153536031053994,0.0006132717244327068,,
280,91,1587276,20,-3.2326343059539795,-0.00901146698743105,1241,-10.879680633544922,0.00011138337269788716,0.000659990415442735,,
280,95,1588554,21,-3.22094988822937,0.005269201472401619,1242,-3.8114051818847656,0.00011123138508523436,0.0008897313964553177,,
280,100,1589832,22,-3.2237255573272705,0.01824001409113407,1243,-5.636209487915039,0.00011107939747258158,0.0007264197338372469,,
280,104,1591110,23,-3.2311341762542725,-0.002064733300358057,1244,-8.126750946044922,0.0001109274098599288,0.000603702908847481,,
280,109,1592388,24,-3.2298059463500977,0.011672325432300568,1245,-4.548773288726807,0.000110775422247276,0.0005852304748259485,,
280,113,1593666,25,-3.2381386756896973,0.006589229684323072,1246,-10.073792457580566,0.00011062343463462322,0.0006883386522531509,,
280,118,1594944,26,-3.2310876846313477,-0.01583266071975231,1247,-7.6274566650390625,0.00011047144702197043,0.0004776461864821613,,
280,123,1596222,27,-3.237114429473877,-0.004390743561089039,1248,-5.125579357147217,0.00011031945940931762,0.0005703131901100278,,
279,128,1597500,28,-3.243818998336792,-0.003933490253984928,1249,-6.5398149490356445,0.00011016747179666485,0.0007371903047896922,,
278,133,1598778,29,-3.2302608489990234,0.003242970211431384,1250,-7.626812934875488,0.00011001548418401204,0.0006661802181042731,,
277,138,1600056,30,-3.2261040210723877,0.020693646743893623,1251,-11.90577220916748,0.00010986349657135926,0.0006494256667792797,,
276,143,1601334,31,-3.2339107990264893,0.0002500865375623107,1252,-9.397149085998535,0.00010971150895870647,0.0006539594032801688,,
276,147,1602612,32,-3.237642288208008,0.0020621020812541246,1253,-0.610126256942749,0.00010955952134605368,0.0017277299193665385,,
276,152,1603890,33,-3.2454488277435303,-0.01903548836708069,1254,-2.264310359954834,0.00010940753373340089,0.000732310872990638,,
276,157,1605168,34,-3.237717390060425,-0.014492902904748917,1255,-1.8141963481903076,0.00010925554612074811,0.0008327405666932464,,
276,162,1606446,35,-3.2278175354003906,0.004482967779040337,1256,0.09944790601730347,0.00010910355850809531,0.0010041480418294668,,
275,166,1607724,36,-3.215137243270874,-0.004955327603965998,1257,-7.921755790710449,0.00010895157089544253,0.0005607290659099817,,
275,171,1609002,37,-3.217661142349243,-0.015148058533668518,1258,-8.697840690612793,0.00010879958328278972,0.0005691245314665139,,
275,176,1610280,38,-3.2287306785583496,-0.0010790787637233734,1259,-6.144768238067627,0.00010864759567013693,0.0007780933519825339,,
275,180,1611558,39,-3.2214267253875732,5.539967332879314e-06,1260,-7.304527282714844,0.00010849560805748415,0.000627756176982075,,
275,185,1612836,40,-3.2216107845306396,-0.004201751668006182,1261,-3.6659302711486816,0.00010834362044483135,0.0006311856559477746,,
275,190,1614114,41,-3.225861072540283,-0.006261834409087896,1262,-15.351045608520508,0.00010819163283217857,0.0006181261269375682,,
274,195,1615392,42,-3.223519802093506,-0.012411084957420826,1263,-6.3612141609191895,0.00010803964521952577,0.0007381179602816701,,
