time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
19,3508110,90,267,-3.1686835289001465,0.12089812755584717,0.00010538294280415159,-0.014302828349173069,2744,0.03850423917174339,,
20,3509388,95,267,-3.163423776626587,0.05629318952560425,0.00010531201822062539,0.0112543236464262,2745,0.0054634748958051205,,
21,3510666,100,267,-3.1567041873931885,0.18202656507492065,0.00010524109363709922,-0.007798295002430677,2746,0.025634443387389183,,
22,3511944,105,267,-3.1579933166503906,0.11097699403762817,0.00010517016905357304,-0.010888461954891682,2747,0.01588497869670391,,
23,3513222,109,267,-3.1391441822052,0.1764264702796936,0.00010509924447004686,0.00563472043722868,2748,0.019373679533600807,,
24,3514500,114,267,-3.129695177078247,0.20136475563049316,0.00010502831988652066,0.012904796749353409,2749,0.00398285873234272,,
25,3515778,119,267,-3.1457669734954834,0.04373651742935181,0.00010495739530299449,-0.022433115169405937,2750,0.021845661103725433,,
26,3517056,124,267,-3.1586427688598633,0.2360716462135315,0.00010488647071946831,-0.034315139055252075,2751,0.014188459143042564,,
27,3518334,129,267,-3.115276336669922,0.03419584035873413,0.00010481554613594211,0.030414914712309837,2752,0.012959718704223633,,
28,3519612,133,267,-3.145522117614746,0.11810404062271118,0.00010474462155241594,-0.045062001794576645,2753,0.033497631549835205,,
29,3520890,138,267,-3.1414341926574707,0.07728379964828491,0.00010467369696888975,0.022890890017151833,2754,0.022657014429569244,,
30,3522168,143,267,-3.129612684249878,0.15688472986221313,0.00010460277238536358,-0.032702356576919556,2755,0.016555488109588623,,
31,3523446,148,267,-3.1402599811553955,-0.08740425109863281,0.00010453184780183738,-0.05971931293606758,2756,0.0037435099948197603,,
32,3524724,152,267,-3.1748669147491455,0.08252072334289551,0.0001044609232183112,-0.03664402291178703,2757,0.034862298518419266,,
33,3526002,157,267,-3.1617624759674072,-0.0026644468307495117,0.00010438999863478502,0.016400428488850594,2758,0.01721242442727089,,
34,3527280,162,267,-3.1579666137695312,-0.012771368026733398,0.00010431907405125882,0.024449728429317474,2759,0.01907442882657051,,
35,3528558,167,267,-3.1655595302581787,-0.46825993061065674,0.00010424814946773265,-0.0006005461909808218,2760,0.0022056656889617443,,
36,3529836,172,267,-3.1781179904937744,0.17451035976409912,0.00010417722488420647,-0.009433647617697716,2761,0.018434273079037666,,
37,3531114,176,267,-3.163024663925171,0.07125216722488403,0.00010410630030068027,0.012147841043770313,2762,0.02476455084979534,,
38,3532392,181,267,-3.1783132553100586,0.07848381996154785,0.00010403537571715409,0.005197802558541298,2763,0.02710384503006935,,
39,3533670,186,267,-3.130950689315796,0.060335636138916016,0.00010396445113362791,-0.012304444797337055,2764,0.026234813034534454,,
40,3534948,191,267,-3.1345767974853516,0.05258220434188843,0.00010389352655010174,-0.010710404254496098,2765,0.018573181703686714,,
41,3536226,195,267,-3.1687662601470947,0.1057213544845581,0.00010382260196657554,0.014619425870478153,2766,0.015417991206049919,,
42,3537504,200,267,-3.1404201984405518,-0.15866398811340332,0.00010375167738304935,-0.03278638422489166,2767,0.025562431663274765,,
43,3538782,205,267,-3.1667673587799072,-0.18992996215820312,0.00010368075279952318,0.012821292504668236,2768,0.004880188032984734,,
44,3540060,210,267,-3.158592462539673,0.14016681909561157,0.00010360982821599698,-0.015349130146205425,2769,0.02269124984741211,,
45,3541338,214,267,-3.1580162048339844,-0.04382216930389404,0.00010353890363247081,0.0158650204539299,2770,0.024848273023962975,,
46,3542616,219,267,-3.1831252574920654,-0.03923749923706055,0.00010346797904894464,-0.02460288070142269,2771,0.011507820338010788,,
47,3543894,224,267,-3.165130376815796,-0.012038350105285645,0.00010339705446541845,-0.015428793616592884,2772,0.01425193902105093,,
48,3545172,229,267,-3.1367037296295166,0.10199403762817383,0.00010332612988189225,0.01570744253695011,2773,0.030326012521982193,,
49,3546450,234,267,-3.1611809730529785,-0.07661080360412598,0.00010325520529836608,0.019909080117940903,2774,0.010370707139372826,,
50,3547728,238,267,-3.168360710144043,0.08940523862838745,0.0001031842807148399,0.0002821144589688629,2775,0.014113206416368484,,
51,3549006,243,267,-3.180293083190918,0.09598958492279053,0.0001031133561313137,0.012955175712704659,2776,0.010353770107030869,,
52,3550284,248,267,-3.165696144104004,0.027087271213531494,0.00010304243154778752,0.0024479639250785112,2777,0.01726820133626461,,
53,3551562,253,267,-3.141099214553833,0.09402155876159668,0.00010297150696426134,-0.030633198097348213,2778,0.034469760954380035,,
54,3552840,257,267,-3.1290345191955566,0.011075198650360107,0.00010290058238073517,0.024573443457484245,2779,0.011572514660656452,,
55,3554118,262,267,-3.1652307510375977,0.0521618127822876,0.00010282965779720897,-0.007702930364757776,2780,0.03227248787879944,,
56,3555396,267,267,-3.177816152572632,0.0844566822052002,0.00010275873321368278,-0.0008686406072229147,2781,0.008180459961295128,,
57,3556674,272,267,-3.169604778289795,0.1202237606048584,0.00010268780863015661,0.0002785534888971597,2782,0.012300298549234867,,
58,3557952,277,267,-3.163280487060547,0.2771739959716797,0.00010261688404663041,-0.018465999513864517,2783,0.007505280897021294,,
59,3559230,281,267,-3.165457248687744,0.019183814525604248,0.00010254595946310424,-0.006514864042401314,2784,0.029902584850788116,,
60,3560508,286,267,-3.1536197662353516,0.0286405086517334,0.00010247503487957806,-0.0009563667117618024,2785,0.02775409445166588,,
61,3561786,291,267,-3.1682915687561035,0.06813305616378784,0.00010240411029605188,-0.006319571286439896,2786,0.025556424632668495,,
62,3563064,296,267,-3.1611993312835693,-0.014261841773986816,0.00010233318571252568,0.0051564318127930164,2787,0.032499272376298904,,
63,3564342,300,267,-3.156583070755005,-0.1711965799331665,0.0001022622611289995,0.021042443811893463,2788,0.01072207372635603,,
64,3565620,305,267,-3.1631996631622314,0.13396579027175903,0.00010219133654547333,-0.002252420410513878,2789,0.008405202068388462,,
65,3566898,310,267,-3.155571460723877,0.11345458030700684,0.00010212041196194713,0.015468433499336243,2790,0.011768432334065437,,
66,3568176,315,267,-3.160352945327759,0.007026374340057373,0.00010204948737842094,0.0023489641025662422,2791,0.005413737613707781,,
67,3569454,320,267,-3.167422294616699,0.12130171060562134,0.00010197856279489477,0.011663439683616161,2792,0.006099910009652376,,
68,3570732,324,267,-3.1858432292938232,0.0868256688117981,0.00010190763821136857,0.013312602415680885,2793,0.008922705426812172,,
69,3572010,329,267,-3.157475709915161,0.009220361709594727,0.0001018367136278424,0.002307945629581809,2794,0.028495576232671738,,
70,3573288,334,267,-3.144618034362793,-0.06328010559082031,0.00010176578904431621,0.025412244722247124,2795,0.013415517285466194,,
71,3574566,339,267,-3.1297402381896973,0.057062506675720215,0.00010169486446079004,-0.0015393795911222696,2796,0.011603974737226963,,
72,3575844,343,267,-3.1430416107177734,0.08571106195449829,0.00010162393987726384,-0.018592290580272675,2797,0.026483168825507164,,
73,3577122,348,267,-3.160273790359497,0.1800403594970703,0.00010155301529373767,-0.026585254818201065,2798,0.018546348437666893,,
74,3578400,353,267,-3.1623642444610596,0.04499930143356323,0.00010148209071021148,0.016576237976551056,2799,0.013054486364126205,,
75,3579678,358,267,-3.147063970565796,-0.022452354431152344,0.00010141116612668528,-0.00631099846214056,2800,0.005718833301216364,,
76,3580956,362,267,-3.1899302005767822,-0.09620034694671631,0.0001013402415431591,0.034434571862220764,2801,0.01550918910652399,,
77,3582234,367,267,-3.153912305831909,0.0075457096099853516,0.00010126931695963293,-0.04089247062802315,2802,0.025986094027757645,,
78,3583512,372,267,-3.166496992111206,0.07256191968917847,0.00010119839237610676,0.012921555899083614,2803,0.013577749021351337,,
79,3584790,377,267,-3.133371114730835,0.1904292106628418,0.00010112746779258056,-0.01990506239235401,2804,0.011855442076921463,,
80,3586068,381,267,-3.1735172271728516,-0.007687807083129883,0.00010105654320905437,0.02008669637143612,2805,0.011504930444061756,,
81,3587346,386,267,-3.1553120613098145,0.09144461154937744,0.0001009856186255282,-0.011238504201173782,2806,0.026005011051893234,,
82,3588624,391,267,-3.170173406600952,0.1839616298675537,0.000100914694042002,-0.0085337795317173,2807,0.011362493969500065,,
83,3589902,396,267,-3.1639397144317627,-0.15561354160308838,0.00010084376945847583,-0.014853744767606258,2808,0.010521985590457916,,
84,3591180,400,267,-3.178314208984375,0.03848057985305786,0.00010077284487494964,0.04389175772666931,2809,0.028004832565784454,,
85,3592458,405,267,-3.1767427921295166,0.1414109468460083,0.00010070192029142347,-0.01285045500844717,2810,0.012913630343973637,,
86,3593736,410,267,-3.1473708152770996,0.19302207231521606,0.00010063099570789727,-0.02070014551281929,2811,0.020521175116300583,,
87,3595014,415,267,-3.15956449508667,0.12773412466049194,0.0001005600711243711,-0.009658454917371273,2812,0.03902202472090721,,
88,3596292,419,267,-3.1498236656188965,0.11748778820037842,0.00010048914654084491,-0.0014334904262796044,2813,0.01724342070519924,,
89,3597570,424,267,-3.1652164459228516,0.24688631296157837,0.00010041822195731871,-0.005493271630257368,2814,0.013850371353328228,,
90,3598848,429,267,-3.1805167198181152,0.07464689016342163,0.00010034729737379254,0.0032857332844287157,2815,0.0174260213971138,,
,3600000,,,-3.1671059131622314,0.0027515292167663574,0.00010027637279026636,-0.014280973002314568,2816,0.003741977736353874,0.6407999992370605,359.25
,3600000,,,,,,,,,0.08950000256299973,684.75
91,3600126,474,245,,,,,,,,
92,3601404,478,245,-3.1435415744781494,0.19153356552124023,0.00010020544820674016,-0.033626627177000046,2817,0.025726942345499992,,
93,3602682,483,245,-3.1594302654266357,0.16651886701583862,0.00010013452362321399,0.024743935093283653,2818,0.030655859038233757,,
94,3603960,488,245,-3.155275821685791,0.4427567720413208,0.0001000635990396878,-0.07463424652814865,2819,0.007744719740003347,,
1,3605238,4,265,-3.1799979209899902,0.09597653150558472,9.999267445616163e-05,0.0042208279483020306,2820,0.017876606434583664,,
2,3606516,9,266,-3.170980215072632,0.015646636486053467,0.00010637611574775239,-0.011449499987065792,2821,0.01488108467310667,,
3,3607794,14,267,-3.1622538566589355,0.041969239711761475,0.00010630747913511423,-0.029442299157381058,2822,0.02259906567633152,,
4,3609072,19,266,-3.155585289001465,0.14103519916534424,0.00010623884252247608,0.0065341973677277565,2823,0.027367932721972466,,
5,3610350,23,266,-3.1455421447753906,-0.07678747177124023,0.00010617020590983792,-0.022760281339287758,2824,0.01673024706542492,,
6,3611628,28,266,-3.168973207473755,0.11398273706436157,0.00010610156929719976,-0.012536163441836834,2825,0.01624540239572525,,
7,3612906,33,266,-3.1689157485961914,0.1887558102607727,0.0001060329326845616,-0.024530256167054176,2826,0.01474237535148859,,
8,3614184,38,266,-3.1453323364257812,0.039001286029815674,0.00010596429607192344,0.005406601820141077,2827,0.014348983764648438,,
9,3615462,43,266,-3.1769418716430664,0.2828044891357422,0.00010589565945928528,-0.007731322664767504,2828,0.010433602146804333,,
10,3616740,47,266,-3.1570537090301514,0.09608703851699829,0.00010582702284664712,-0.022059209644794464,2829,0.020592182874679565,,
11,3618018,52,266,-3.168445587158203,0.2807788848876953,0.00010575838623400895,-0.010906046256422997,2830,0.01519441045820713,,
12,3619296,57,266,-3.2069737911224365,0.15058475732803345,0.00010568974962137082,-0.0010582412360236049,2831,0.019195973873138428,,
13,3620574,62,266,-3.160933256149292,0.16307973861694336,0.00010562111300873266,5.5828750191722065e-05,2832,0.013456657528877258,,
14,3621852,67,266,-3.1757209300994873,-0.02631664276123047,0.00010555247639609448,-0.0010679032420739532,2833,0.021300069987773895,,
15,3623130,71,266,-3.158799409866333,0.1764596700668335,0.00010548383978345632,0.005769147537648678,2834,0.024450942873954773,,
16,3624408,76,266,-3.1521706581115723,0.02578890323638916,0.00010541520317081816,-0.0021074083633720875,2835,0.00931523833423853,,
17,3625686,81,266,-3.1543962955474854,0.1273893117904663,0.00010534656655818,-0.00859454832971096,2836,0.014215863309800625,,
18,3626964,86,266,-3.1941678524017334,-0.0943063497543335,0.00010527792994554184,0.012280113063752651,2837,0.009762032888829708,,
19,3628242,91,266,-3.1716320514678955,0.09562784433364868,0.00010520929333290368,-0.012782485224306583,2838,0.03508958965539932,,
20,3629520,95,266,-3.1434407234191895,0.09453874826431274,0.00010514065672026552,-0.009901500307023525,2839,0.018988754600286484,,
21,3630798,100,266,-3.159949541091919,0.16121792793273926,0.00010507202010762738,0.010214963927865028,2840,0.011726496741175652,,
22,3632076,105,266,-3.1247522830963135,-0.07495510578155518,0.00010500338349498922,0.029347635805606842,2841,0.012713893316686153,,
23,3633354,110,266,-3.1547389030456543,0.2046259045600891,0.00010493474688235106,0.00039063632721081376,2842,0.016826264560222626,,
24,3634632,115,266,-3.190903425216675,0.283638596534729,0.00010486611026971288,0.006060210522264242,2843,0.009161856025457382,,
25,3635910,119,266,-3.1700100898742676,0.35630136728286743,0.00010479747365707472,-0.02243621274828911,2844,0.01621965691447258,,
26,3637188,124,266,-3.141716241836548,0.1328180432319641,0.00010472883704443656,-0.019480053335428238,2845,0.020370936021208763,,
27,3638466,129,266,-3.13248872756958,0.05721545219421387,0.0001046602004317984,0.016600901260972023,2846,0.02176922932267189,,
28,3639744,134,266,-3.134352445602417,0.1824442744255066,0.00010459156381916024,-0.007636615075170994,2847,0.019366895779967308,,
29,3641022,139,266,-3.127851724624634,0.1885480284690857,0.0001045229272065221,-0.03014456480741501,2848,0.02020597644150257,,
30,3642300,143,266,-3.1692147254943848,0.39434653520584106,0.00010445429059388394,-0.022605059668421745,2849,0.0039016057271510363,,
31,3643578,148,266,-3.140047311782837,0.31794172525405884,0.00010438565398124578,-0.007047674153000116,2850,0.007348192390054464,,
32,3644856,153,266,-3.131193161010742,0.31423109769821167,0.00010431701736860762,0.007114452309906483,2851,0.005896934773772955,,
33,3646134,158,266,-3.1508829593658447,-0.03140902519226074,0.00010424838075596946,0.007153315469622612,2852,0.005644889082759619,,
34,3647412,163,266,-3.1498429775238037,0.13503265380859375,0.0001041797441433313,-0.0048691462725400925,2853,0.027931619435548782,,
35,3648690,167,266,-3.18127703666687,0.13374358415603638,0.00010411110753069312,-0.015697138383984566,2854,0.022085338830947876,,
36,3649968,172,266,-3.13655948638916,-0.1912081241607666,0.00010404247091805496,0.07588519155979156,2855,0.02191702090203762,,
37,3651246,177,266,-3.1436281204223633,0.042501747608184814,0.00010397383430541683,-0.010388038121163845,2856,0.023933926597237587,,
38,3652524,182,266,-3.1334757804870605,0.15413326025009155,0.00010390519769277867,0.03501385822892189,2857,0.02780720591545105,,
39,3653802,186,266,-3.1612887382507324,0.21869570016860962,0.0001038365610801405,-0.024705296382308006,2858,0.016056392341852188,,
40,3655080,191,266,-3.185408592224121,0.28100138902664185,0.00010376792446750234,-0.01401605736464262,2859,0.016995036974549294,,
41,3656358,196,266,-3.18744158744812,0.021647870540618896,0.00010369928785486418,-0.000743627140764147,2860,0.0188538059592247,,
42,3657636,201,266,-3.156360387802124,0.2632458806037903,0.00010363065124222602,-0.011062726378440857,2861,0.01538483239710331,,
43,3658914,206,266,-3.168874979019165,0.09574854373931885,0.00010356201462958786,0.002153339795768261,2862,0.024648087099194527,,
44,3660192,210,266,-3.187560796737671,0.011381268501281738,0.0001034933780169497,-0.014837870374321938,2863,0.003415401792153716,,
45,3661470,215,266,-3.176690101623535,0.14240306615829468,0.00010342474140431155,0.0058099450543522835,2864,0.01444357167929411,,
46,3662748,220,266,-3.152527093887329,0.1587929129600525,0.00010335610479167339,-0.02830309234559536,2865,0.02679543010890484,,
47,3664026,225,266,-3.1319901943206787,0.022791743278503418,0.00010328746817903523,0.008559482172131538,2866,0.022441504523158073,,
48,3665304,229,266,-3.153963565826416,0.19909250736236572,0.00010321883156639707,-0.018644148483872414,2867,0.01740219071507454,,
49,3666582,234,266,-3.1476962566375732,0.1613694429397583,0.0001031501949537589,-0.010065685026347637,2868,0.034477949142456055,,
50,3667860,239,266,-3.136416435241699,0.1577516794204712,0.00010308155834112074,-0.012117958627641201,2869,0.030333740636706352,,
51,3669138,244,266,-3.13057804107666,0.3070909380912781,0.00010301292172848258,-0.03162315487861633,2870,0.004373630043119192,,
52,3670416,249,266,-3.1788008213043213,0.32826918363571167,0.00010294428511584442,-0.021118605509400368,2871,0.009583798237144947,,
53,3671694,253,266,-3.177546977996826,0.23410040140151978,0.00010287564850320627,-0.012188894674181938,2872,0.008644120767712593,,
54,3672972,259,266,-3.1745803356170654,-0.06619441509246826,0.00010280701189056811,-0.00162918318528682,2873,0.005332040134817362,,
55,3674250,263,266,-3.159571647644043,0.32726359367370605,0.00010273837527792995,-0.022877413779497147,2874,0.0035186379682272673,,
56,3675528,268,266,-3.1523056030273438,0.09883666038513184,0.00010266973866529179,-0.021509507670998573,2875,0.034909266978502274,,
57,3676806,273,266,-3.1423938274383545,0.11998790502548218,0.00010260110205265363,-0.010944945737719536,2876,0.022828973829746246,,
58,3678084,278,266,-3.172229528427124,0.5256367921829224,0.00010253246544001547,-0.043465595692396164,2877,0.0056473733857274055,,
59,3679362,282,266,-3.1792728900909424,0.17010217905044556,0.00010246382882737731,0.009377554059028625,2878,0.01518967840820551,,
60,3680640,287,266,-3.186084747314453,-0.03282475471496582,0.00010239519221473915,0.011512547731399536,2879,0.010683980770409107,,
61,3681918,292,266,-3.1789438724517822,-0.04941880702972412,0.000102326555602101,-0.0169835165143013,2880,0.010726859793066978,,
62,3683196,297,266,-3.1666364669799805,-0.030890345573425293,0.00010225791898946284,0.010373814962804317,2881,0.003704686649143696,,
63,3684474,302,266,-3.168048620223999,-0.004714369773864746,0.00010218928237682468,0.011493970640003681,2882,0.008951473981142044,,
64,3685752,306,266,-3.160269021987915,0.07979482412338257,0.00010212064576418651,-0.013896207325160503,2883,0.020418452098965645,,
65,3687030,311,266,-3.146803855895996,0.11093199253082275,0.00010205200915154835,-0.011989275924861431,2884,0.02002749778330326,,
66,3688308,316,266,-3.124011516571045,0.27935969829559326,0.00010198337253891019,-0.04559110477566719,2885,0.014073971658945084,,
67,3689586,321,266,-3.16498064994812,0.23264038562774658,0.00010191473592627203,0.01708259992301464,2886,0.0159172210842371,,
68,3690864,325,266,-3.193216562271118,0.0258294939994812,0.00010184609931363387,-0.026958342641592026,2887,0.0018264359096065164,,
69,3692142,330,266,-3.1363377571105957,0.05035972595214844,0.00010177746270099573,0.018517358228564262,2888,0.04299330338835716,,
70,3693420,335,266,-3.122241735458374,0.4357178211212158,0.00010170882608835757,-0.02067190408706665,2889,0.007425299379974604,,
71,3694698,340,266,-3.1284711360931396,0.1935439109802246,0.0001016401894757194,-0.03873898461461067,2890,0.022984430193901062,,
72,3695976,344,266,-3.1374974250793457,0.10120779275894165,0.00010157155286308124,-0.033833231776952744,2891,0.029243554919958115,,
73,3697254,349,266,-3.1651721000671387,0.12939369678497314,0.00010150291625044308,-0.025281231850385666,2892,0.01718042977154255,,
74,3698532,354,266,-3.1214089393615723,0.14911043643951416,0.00010143427963780491,-0.018468394875526428,2893,0.011794584803283215,,
75,3699810,358,267,-3.155005931854248,0.17779940366744995,0.00010136564302516675,-0.00033738280762918293,2894,0.021835600957274437,,
76,3701088,363,267,-3.1510462760925293,0.30289334058761597,0.00010129700641252859,0.0040230234153568745,2895,0.027579747140407562,,
77,3702366,368,267,-3.136381149291992,0.25661420822143555,0.00010122836979989046,-0.034084174782037735,2896,0.013749822042882442,,
78,3703644,373,267,-3.175172805786133,0.38576018810272217,0.0001011597331872523,-0.03656928613781929,2897,0.010220061056315899,,
79,3704922,377,267,-3.162432909011841,0.13011515140533447,0.00010109109657461414,0.012227698229253292,2898,0.02454826794564724,,
80,3706200,382,267,-3.138030767440796,0.2148834466934204,0.00010102245996197597,-0.018343636766076088,2899,0.024557949975132942,,
81,3707478,387,267,-3.165515422821045,0.14104890823364258,0.00010095382334933781,-0.006950835231691599,2900,0.017200112342834473,,
82,3708756,392,267,-3.101271629333496,0.181868314743042,0.00010088518673669964,-0.0433814637362957,2901,0.03816632553935051,,
83,3710034,397,267,-3.1296725273132324,0.2920287847518921,0.00010081655012406148,-0.001274252193979919,2902,0.008483733050525188,,
84,3711312,401,267,-3.153554916381836,0.13453489542007446,0.00010074791351142332,-0.054350290447473526,2903,0.029581114649772644,,
85,3712590,406,267,-3.1815342903137207,0.033004939556121826,0.00010067927689878518,-0.01173979602754116,2904,0.02227925881743431,,
86,3713868,411,267,-3.147132635116577,0.4468079209327698,0.00010061064028614702,-0.026852170005440712,2905,0.005486967507749796,,
87,3715146,416,267,-3.128779649734497,0.24152517318725586,0.00010054200367350886,-0.030629947781562805,2906,0.04093071445822716,,
88,3716424,420,267,-3.161776304244995,-0.014119982719421387,0.0001004733670608707,-0.007312052417546511,2907,0.008753686212003231,,
89,3717702,425,267,-3.148686408996582,0.20126760005950928,0.00010040473044823254,-0.013632477261126041,2908,0.01641031727194786,,
90,3718980,430,267,-3.1588964462280273,0.4782821536064148,0.00010033609383559437,-0.03334403783082962,2909,0.006522648502141237,,
91,3720258,435,267,-3.099118232727051,0.34129267930984497,0.00010026745722295621,-0.027970781549811363,2910,0.016325367614626884,,
92,3721536,439,267,-3.1182572841644287,0.4058479070663452,0.00010019882061031804,0.001140710897743702,2911,0.01894128881394863,,
93,3722814,444,267,-3.1517322063446045,-0.004455924034118652,0.0001001301839976799,0.025920096784830093,2912,0.013536644168198109,,
94,3724092,449,267,-3.1228764057159424,-1.0182499885559082,0.00010006154738504174,0.0371847078204155,2913,0.003003799356520176,,
1,3725370,4,272,-3.1364848613739014,0.0020561814308166504,9.999291077240358e-05,-0.01613854616880417,2914,0.015464047901332378,,
2,3726648,9,272,-3.102313280105591,0.08875298500061035,0.0001061768552885831,0.022493813186883926,2915,0.04439636692404747,,
3,3727926,14,272,-3.1268484592437744,0.154535174369812,0.00010611036364374214,-0.008840423077344894,2916,0.044914525002241135,,
4,3729204,18,272,-3.119277238845825,0.12170088291168213,0.00010604387199890117,-0.006497624795883894,2917,0.026916390284895897,,
5,3730482,23,272,-3.1017768383026123,0.25841057300567627,0.00010597738035406022,-0.020556574687361717,2918,0.0252673402428627,,
6,3731760,28,272,-3.121102809906006,0.031095445156097412,0.00010591088870921923,0.011567977257072926,2919,0.034171972423791885,,
7,3733038,32,271,-3.1044974327087402,0.16511625051498413,0.00010584439706437827,-0.018502920866012573,2920,0.04397023096680641,,
8,3734316,37,271,-3.09354305267334,0.20941311120986938,0.00010577790541953732,-0.01238295342773199,2921,0.038470763713121414,,
9,3735594,42,271,-3.1130998134613037,0.2342844009399414,0.00010571141377469636,-0.036522794514894485,2922,0.03992632403969765,,
10,3736872,47,271,-3.0980119705200195,0.15180927515029907,0.00010564492212985538,-0.004642868414521217,2923,0.02924743853509426,,
11,3738150,51,271,-3.0900163650512695,0.19461464881896973,0.00010557843048501441,-0.026717763394117355,2924,0.05101361125707626,,
12,3739428,56,271,-3.1451144218444824,0.3161863684654236,0.00010551193884017345,-0.03365158289670944,2925,0.03437182307243347,,
13,3740706,61,271,-3.120912790298462,0.07518011331558228,0.00010544544719533247,0.033369168639183044,2926,0.04418306052684784,,
14,3741984,66,270,-3.1322717666625977,0.24276697635650635,0.00010537895555049151,0.002602327847853303,2927,0.03280486911535263,,
15,3743262,70,270,-3.1508681774139404,0.08041590452194214,0.00010531246390565054,-0.0003283534897491336,2928,0.04922395944595337,,
16,3744540,75,270,-3.1712002754211426,0.29067766666412354,0.00010524597226080958,-0.02766779065132141,2929,0.03185761719942093,,
17,3745818,80,270,-3.0981698036193848,0.15106379985809326,0.0001051794806159686,0.00464288517832756,2930,0.05308320000767708,,
18,3747096,85,270,-3.1796343326568604,0.05725353956222534,0.00010511298897112764,0.0029986370354890823,2931,0.022049425169825554,,
19,3748374,90,269,-3.165127754211426,0.21048682928085327,0.00010504649732628669,0.013110797852277756,2932,0.048420198261737823,,
20,3749652,95,268,-3.112485647201538,-0.007374763488769531,0.0001049800056814457,0.012603851966559887,2933,0.0527866929769516,,
21,3750930,100,267,-3.1210145950317383,-0.0641641616821289,0.00010491351403660475,0.00818539410829544,2934,0.05175822228193283,,
22,3752208,105,266,-3.1336021423339844,0.032625019550323486,0.00010484702239176378,-0.012520922347903252,2935,0.031070852652192116,,
23,3753486,110,266,-3.121795177459717,-0.03466033935546875,0.00010478053074692282,0.0012945971684530377,2936,0.034575216472148895,,
24,3754764,115,265,-3.102277994155884,0.10965466499328613,0.00010471403910208184,0.045117754489183426,2937,0.051520440727472305,,
25,3756042,120,264,-3.1197762489318848,0.15773224830627441,0.00010464754745724088,-0.01910150609910488,2938,0.03280555084347725,,
26,3757320,125,264,-3.155299186706543,0.11953705549240112,0.00010458105581239992,-0.01507321186363697,2939,0.04975061118602753,,
27,3758598,130,264,-3.150864839553833,0.22252750396728516,0.00010451456416755897,-0.016128040850162506,2940,0.04837078973650932,,
28,3759876,135,263,-3.1434099674224854,0.0695122480392456,0.00010444807252271797,-0.009565630927681923,2941,0.03314390033483505,,
29,3761154,140,263,-3.135307788848877,0.2399035096168518,0.00010438158087787701,-0.02084164321422577,2942,0.02169155329465866,,
30,3762432,145,263,-3.133652448654175,0.1058722734451294,0.00010431508923303606,-0.011945821344852448,2943,0.029210777953267097,,
31,3763710,150,262,-3.152891159057617,0.1283075213432312,0.00010424859758819507,-0.003047358011826873,2944,0.031919319182634354,,
32,3764988,155,262,-3.127108097076416,0.11157399415969849,0.00010418210594335412,-0.019929010421037674,2945,0.050255049020051956,,
33,3766266,160,262,-3.143998384475708,0.12935882806777954,0.00010411561429851316,-0.023021897301077843,2946,0.02988002449274063,,
34,3767544,165,262,-3.1617963314056396,0.06884139776229858,0.00010404912265367219,-0.00011047287262044847,2947,0.04901552572846413,,
35,3768822,170,262,-3.12817645072937,0.19180583953857422,0.00010398263100883121,-0.01653602533042431,2948,0.05470727011561394,,
36,3770100,175,262,-3.1293091773986816,0.3449312448501587,0.00010391613936399025,-0.03598712012171745,2949,0.026966413483023643,,
37,3771378,180,261,-3.154841184616089,0.2048376202583313,0.00010384964771914929,-0.01897154003381729,2950,0.04863990470767021,,
38,3772656,185,261,-3.1031596660614014,0.11257427930831909,0.00010378315607430832,-0.007323150057345629,2951,0.05895428732037544,,
39,3773934,190,261,-3.148075819015503,0.2068573236465454,0.00010371666442946735,-0.0031886273063719273,2952,0.02611582912504673,,
40,3775212,195,261,-3.12994384765625,0.4206209182739258,0.00010365017278462638,0.021596010774374008,2953,0.00654244888573885,,
41,3776490,200,261,-3.137014150619507,0.27449852228164673,0.00010358368113978543,-0.04297381639480591,2954,0.0187971331179142,,
42,3777768,205,261,-3.104663372039795,0.16759079694747925,0.00010351718949494444,-0.0009114798158407211,2955,0.03065199963748455,,
43,3779046,210,260,-3.1258702278137207,0.27083975076675415,0.00010345069785010349,-0.008878083899617195,2956,0.016147002577781677,,
44,3780324,215,260,-3.180166482925415,0.09025812149047852,0.00010338420620526253,0.008810756728053093,2957,0.007968851365149021,,
45,3781602,220,260,-3.1492538452148438,0.19143712520599365,0.00010331771456042156,-0.029449304565787315,2958,0.05337648466229439,,
46,3782880,225,260,-3.1347851753234863,0.26872438192367554,0.00010325122291558058,-0.0029078619554638863,2959,0.04287046939134598,,
47,3784158,231,259,-3.126711845397949,0.07600182294845581,0.00010318473127073962,0.011267325840890408,2960,0.029627997428178787,,
48,3785436,236,259,-3.1143856048583984,0.24856632947921753,0.00010311823962589866,-0.00031118138576857746,2961,0.029341639950871468,,
49,3786714,241,259,-3.1321630477905273,0.1830207109451294,0.0001030517479810577,-0.014981958083808422,2962,0.029062243178486824,,
50,3787992,246,259,-3.1293368339538574,0.3159494400024414,0.00010298525633621672,-0.019598806276917458,2963,0.036020226776599884,,
51,3789270,251,259,-3.1142852306365967,0.07909917831420898,0.00010291876469137575,0.00696535874158144,2964,0.04481321945786476,,
